ID;Ring;Recapture;Date;Site;Xcoord;Ycoord;Sex;Repro;Age;AB;Mass;Spx_tot;Nyct_tot;Tiques;Infect_Status;N.Run;ID;meanCT_Poly;meanQuantity_Poly;meanCT_Bat;meanQuantity_Bat
267;NO;NO;07.06.2023;MaisonRiviere;46.492754;6.479131;F;P;SAD;36.5;09.avr;4;4;NA;NA;NA;NA;NA;NA;NA;NA
268;NO;NO;07.06.2023;MaisonRiviere;46.492755;6.479132;M;NR;SAD;38.2;07.mai;0;3;NA;Infecte;3;268;23.793;3.0196398241655E-07;14.4535;0.0000478624117372045
269;NO;NO;07.06.2023;MaisonRiviere;46.492756;6.479133;F;P;AD;38.5;10;12;4;NA;NA;NA;NA;NA;NA;NA;NA
270;NO;NO;07.06.2023;MaisonRiviere;46.492757;6.479134;M;NR;AD;38.6;7;0;3;NA;NoInfect;3;270;18.254;0,00E+00;16.4915;0.0000134134760795956
271;NO;NO;07.06.2023;MaisonRiviere;46.492758;6.479135;F;P;SAD;39;09.juil;15;5;NA;NA;NA;NA;NA;NA;NA;NA
272;NO;NO;07.06.2023;MaisonRiviere;46.492759;6.479136;F;P;SAD;37.9;09.janv;7;6;NA;NA;NA;NA;NA;NA;NA;NA
273;NO;NO;07.06.2023;MaisonRiviere;46.492760;6.479137;F;P;AD;38.9;10;2;4;NA;NA;NA;NA;NA;NA;NA;NA
274;NO;NO;07.06.2023;MaisonRiviere;46.492761;6.479138;M;NR;AD;37.6;07.févr;3;4;NA;NoValeur;repassage2;274;31.9365;NA;15.77;0.0000210437337081639
275;NO;NO;07.06.2023;MaisonRiviere;46.492762;6.479139;M;NR;AD;36.4;07.août;5;1;NA;NoInfect;3;275;19.009;0,00E+00;19.7585;1.74556282353386E-06
276;NO;NO;07.06.2023;MaisonRiviere;46.492763;6.479140;M;NR;AD;38.5;07.sept;13;1;NA;Infecte;3;276;26.953;3.92696138029049E-08;19.496;2.05633079355728E-06
277;NO;NO;07.06.2023;MaisonRiviere;46.492764;6.479141;F;P;AD;37.5;09.mai;6;5;NA;NA;NA;NA;NA;NA;NA;NA
278;NO;NO;07.06.2023;MaisonRiviere;46.492765;6.479142;M;NR;AD;36.2;06.juil;0;4;NA;NoInfect;3+5OnlyBat;278;#DIV/0!;0,00E+00;18.297;1.94012798666906E-06
279;NO;NO;07.06.2023;MaisonRiviere;46.492766;6.479143;M;NR;AD;36.1;07.janv;0;5;NA;NoInfect;3+5OnlyBat;279;#DIV/0!;0,00E+00;18.5825;1.60290768103624E-06
280;NO;NO;07.06.2023;MaisonRiviere;46.492767;6.479144;M;NR;SAD;35.5;8;4;4;NA;Infecte;Repassage1;280;33.294;7.8579439098568E-10;19.806;1.69456942299355E-06
281;NO;NO;07.06.2023;MaisonRiviere;46.492768;6.479145;M;NR;AD;35.9;8;11;2;NA;NA;NA;NA;NA;NA;NA;NA
282;NO;NO;07.06.2023;MaisonRiviere;46.492769;6.479146;F;P;SAD;38.6;11.avr;3;8;NA;NA;NA;NA;NA;NA;NA;NA
283;NO;NO;07.06.2023;MaisonRiviere;46.492770;6.479147;M;NR;AD;37.3;09.févr;5;2;NA;Infecte;3;283;30.7305;3.42802084326006E-09;18.9775;0.0000028421433221182
284;NO;NO;07.06.2023;MaisonRiviere;46.492771;6.479148;F;P;SAD;38.7;10.juil;10;7;NA;NA;NA;NA;NA;NA;NA;NA
285;NO;NO;07.06.2023;MaisonRiviere;46.492772;6.479149;F;P;SAD;37.3;08.sept;8;3;NA;NA;NA;NA;NA;NA;NA;NA
286;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;M;NR;SAD;36.6;7;16;9;NA;Infecte;Repassage1;286;32.625;1.22087297546093E-09;13.929;0.0000360156644866027
287;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;M;NR;SAD;36.9;7;2;1;NA;NoInfect;3;287;38.0435;0,00E+00;19.3485;2.25463744018377E-06
288;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;AD;37.6;10;3;4;NA;NA;NA;NA;NA;NA;NA;NA
289;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;O;SAD;38.7;08.mai;3;3;NA;Infecte;3;289;25.659;9.05370760990732E-08;16.0155;0.0000180540066121427
290;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;O;SAD;37;07.avr;6;7;NA;Infecte;repassage2;290;31.111;4.47759466167042E-09;16.742;0.0000114719371214353
291;E3375;R;09.06.2023;Dorigny;46.521435;6.583685;M;NR;AD;37.4;07.avr;4;2;NA;Infecte;repassage2;291;31.6855;3.01683972978155E-09;20.0655;5.94537831311404E-07
292;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;M;NR;AD;38.7;06.sept;7;1;NA;Noinfect;Repassage1;292;35.7495;0,00E+00;20.4635;1.12415651647299E-06
293;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;AD;38.2;10;3;6;NA;NA;NA;NA;NA;NA;NA;NA
294;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;AD;37.9;10.mars;7;5;NA;NA;NA;NA;NA;NA;NA;NA
295;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;M;NR;AD;37.8;07.juin;7;8;NA;NoInfect;3+5OnlyBat;295;#DIV/0!;0,00E+00;15.9385;9.39384630870589E-06
296;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;AD;38.6;09.sept;4;6;NA;NA;NA;NA;NA;NA;NA;NA
297;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;AD;36.2;10.mars;4;7;NA;NA;NA;NA;NA;NA;NA;NA
298;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;O;SAD;38.4;9;6;7;NA;Infecte;3;298;29.août;6.25038723834126E-09;17.631;0.0000065864293951944
299;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;AD;38.7;12.janv;1;4;NA;NA;NA;NA;NA;NA;NA;NA
300;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;AD;36.9;09.juin;4;7;NA;NA;NA;NA;NA;NA;NA;NA
301;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;AD;37.4;09.janv;5;14;NA;NA;NA;NA;NA;NA;NA;NA
302;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;M;NR;SAD;35.6;7;8;0;NA;Infecte;3;302;31.1555;2.60552779637179E-09;16.7675;0.0000112907896255581
303;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;SAD;38.4;09.juil;15;7;NA;NA;NA;NA;NA;NA;NA;NA
304;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;SAD;36.8;09.janv;5;6;NA;NA;NA;NA;NA;NA;NA;NA
305;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;M;NR;AD;38.4;08.mai;1;4;NA;Infecte;3;305;28.0825;1.89410469654176E-08;16.761;0.0000113366910328804
306;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;M;NR;AD;36.8;06.sept;11;7;NA;NoInfect;3;306;37.711;0,00E+00;17.184;0.0000087060486506124
307;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;M;NR;SAD;37.7;07.mars;1;2;NA;Infecte;3;307;27.3905;2.96076911380863E-08;45919,00;2.64941447734361E-06
308;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;AD;37.8;10.sept;4;2;NA;NA;NA;NA;NA;NA;NA;NA
309;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;O;AD;34.7;07.juil;8;7;NA;Infecte;3;309;26.889;4.0925960298061E-08;20.1245;1.38906191719612E-06
310;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;F;P;SAD;38;10.juil;0;1;NA;NA;NA;NA;NA;NA;NA;NA
312;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;M;NR;SAD;36.2;07.févr;3;7;NA;Infecte;3+5OnlyBat;312;30.426;8.11787382909937E-09;15.507;0.000012536323783649
313;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;M;NR;AD;38.6;07.juil;5;5;NA;NA;NA;NA;NA;NA;NA;NA
314;NO;NO;09.06.2023;Dorigny;46.521435;6.583685;M;NR;AD;37.4;08.févr;6;4;NA;Infecte;3;314;28.4385;1.50522084595721E-08;15.805;0.0000205889942096732
315;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;37.6;07.janv;2;2;NA;Infecte;2;315;30.5085;9.75826480657725E-09;17.6075;0.0000042115560642821
316;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;37.7;07.mars;0;1;NA;NA;NA;NA;NA;NA;NA;NA
317;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;39.7;08.mars;4;1;NA;NoInfect;2;317;0;0,00E+00;18.759;2.01146141306802E-06
318;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;SAD;37.6;07.janv;4;3;NA;Infecte;3;318;25.488;1.0110343469387E-07;18.4615;3.92212363409636E-06
319;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;37.6;08.févr;0;5;NA;NoInfect;2;319;0;0,00E+00;17.8775;3.54153672970857E-06
320;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;SAD;39;08.janv;0;1;NA;NoInfect;1;320;17.377;0,00E+00;17.918;5.28879390135065E-06
321;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;F;P;SAD;40.1;11.févr;9;2;NA;NA;NA;NA;NA;NA;NA;NA
322;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;37;08.avr;1;1;NA;Infecte;2;322;25.444;1.93330162453753E-07;20.825;5.34199473885874E-07
323;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;F;P;NA;NA;09.mars;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
324;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;F;O;SAD;38.5;08.janv;20;2;NA;Infecte;3;324;30.487;4.01151205876088E-09;19.7705;1.73253720601361E-06
325;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;F;P;SAD;38.6;08.avr;2;2;NA;NA;NA;NA;NA;NA;NA;NA
326;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;36.8;07.mai;0;2;NA;NoInfect;1;326;19.8075;0,00E+00;18.358;0.0000049678931773279
327;NO;R;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;36.5;7;4;2;NA;Infecte;repassage2;327;31.5925;3.21598069314502E-09;19.8545;1.51942168978687E-06
328;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;37.2;07.mai;2;3;NA;Infecte;2;328;30.4845;9.89734173763372E-09;16.2395;0.0000101324271376185
329;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;38.1;07.mars;3;3;NA;Infecte;3;329;30.8005;3.27656750376222E-09;17.747;0.0000061263979638443
330;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;37.9;07.mars;4;3;NA;Infecte;2;330;33.8365;1.3712981250359E-09;23.3895;1.0302909053741E-07
331;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;36.9;07.janv;5;5;NA;Infecte;2;331;30.3365;1.07998741316402E-08;18.946;1.78399459397227E-06
332;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;F;O;SAD;39.3;08.févr;4;1;NA;Infecte;3;332;26.3835;5.6717176955598E-08;19.635;1.88544292901569E-06
333;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;F;P;AD;37.8;08.sept;8;2;NA;NA;NA;NA;NA;NA;NA;NA
334;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;SAD;37.6;07.avr;2;3;NA;Infecte;3+5OnlyBat;334;26.5815;9.35130982507127E-08;21.699;1.99406173668923E-07
335;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;AD;36.5;08.juin;0;1;NA;NoInfect;1;335;0;0,00E+00;23.848;1.16042047906884E-07
336;NO;NO;12.06.2023;Rossinière;46.466044;7.050061;M;NR;SAD;36.5;08.janv;1;1;NA;Infecte;repassage2;336;31.9405;2.53182005589749E-09;20.344;1.47319950072558E-06
337;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;M;NR;AD;37.6;07.sept;1;1;NA;NoInfect;3;337;0;0,00E+00;17.3925;7.64366610645783E-06
338;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;P;SAD;38.1;10.sept;0;4;NA;NA;NA;NA;NA;NA;NA;NA
339;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;P;AD;37.7;10.juin;2;5;NA;NA;NA;NA;NA;NA;NA;NA
340;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;M;NR;SAD;38.4;07.janv;1;2;NA;NoInfect;3+5OnlyBat;340;#DIV/0!;0,00E+00;21.237;2.71596334012292E-07
341;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;L;AD;38.1;07.août;2;6;NA;NoInfect;3;341;0;0,00E+00;17.2025;8.60609588622957E-06
342;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;P;SAD;34.8;09.août;0;0;NA;NA;NA;NA;NA;NA;NA;NA
343;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;P;AD;38.3;10.août;0;5;NA;NA;NA;NA;NA;NA;NA;NA
344;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;P;AD;38.6;10.avr;0;1;NA;NA;NA;NA;NA;NA;NA;NA
345;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;L;AD;38.6;09.juin;0;3;NA;Infecte;repassage2;345;31.3955;3.68230199292919E-09;21.4685;7.40203967904599E-07
346;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;P;SAD;38.3;10.mars;0;7;NA;NA;NA;NA;NA;NA;NA;NA
347;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;L;SAD;37.9;07.sept;0;5;NA;Infecte;Repassage1;347;31.0265;3.49870497580991E-09;18.248;2.00475892272044E-06
348;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;M;NR;SAD;35.6;06.sept;3;0;NA;Infecte;Repassage1;348;29.6325;8.76291787220574E-09;17.2855;7.94840010246607E-06
349;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;L;AD;37.8;08.mars;0;6;NA;NoInfect;3;349;0;0,00E+00;17.402;7.59847579120998E-06
350;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;M;NR;AD;36.6;07.mai;0;0;NA;NoInfect;3;350;19.154;0,00E+00;12.283;0.000185509182115247
351;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;M;NR;SAD;37.6;06.sept;1;0;NA;NA;NA;NA;NA;NA;NA;NA
352;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;L;AD;37.5;07.mai;1;8;NA;NoInfect;2;352;0;0,00E+00;22.1965;2.21542513745707E-07
353;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;O;SAD;38;07.févr;9;1;NA;Infecte;Repassage1;353;31.0725;3.39429377707851E-09;19.0085;2.62012299304046E-06
354;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;P;AD;37.7;09.mars;1;5;NA;NA;NA;NA;NA;NA;NA;NA
355;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;F;P;SAD;38.8;11.févr;0;3;NA;NA;NA;NA;NA;NA;NA;NA
356;NO;NO;14.06.2023;EmbouchureAubonne;46.461995;6.392917;M;NR;AD;35.9;06.mars;3;5;NA;NoInfect;3;356;38.5575;0,00E+00;18.2515;0.0000044714386423439
NA;NO;NO;20.06.2023;MaisonRiviere;46.492772;6.479149;F;L;AD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
357;NO;NO;20.06.2023;MaisonRiviere;46.492772;6.479149;F;P;AD;36.6;10.août;0;8;NA;NA;NA;NA;NA;NA;NA;NA
358;NO;NO;20.06.2023;MaisonRiviere;46.492772;6.479149;F;O;SAD;38.7;08.mai;0;11;NA;Infecte;3+5OnlyBat;358;29.391;1.56745840259851E-08;19.372;9.4537186253962E-07
359;NO;NO;20.06.2023;MaisonRiviere;46.492772;6.479149;F;O;SAD;35.4;7;1;7;NA;Infecte;3+5OnlyBat;359;24.6985;3.09564368231877E-07;15.3065;0.0000143352178942565
360;NO;NO;20.06.2023;MaisonRiviere;46.492772;6.479149;F;O;SAD;38.1;07.août;1;5;NA;Infecte;3+5OnlyBat;360;26.8585;7.8414316573273E-08;19.4045;9.25045787409826E-07
361;NO;NO;20.06.2023;MaisonRiviere;46.492772;6.479149;F;L;AD;36.8;8;0;7;NA;Infecte;3;361;30.5535;3.84295221762186E-09;17.4815;7.23062649872638E-06
362;NO;NO;20.06.2023;MaisonRiviere;46.492772;6.479149;M;NR;SAD;37.5;06.sept;1;7;NA;NA;NA;NA;NA;NA;NA;NA
363;NO;NO;20.06.2023;MaisonRiviere;46.492772;6.479149;F;O;SAD;38.8;08.juin;0;1;NA;Infecte;3;363;26.8385;4.2282088799966E-08;18.0335;5.12320673621246E-06
364;NO;NO;20.06.2023;MaisonRiviere;46.492772;6.479149;M;NR;SAD;37.8;07.août;0;5;NA;Infecte;3;364;30.307;4.50578718642109E-09;14.058;0.000061263979638443
365;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;L;AD;37.1;07.mars;0;5;NA;NoInfect;3;365;19.4325;0,00E+00;15.715;0.0000217787017260076
366;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;O;AD;36.5;07.juin;2;2;NA;Infecte;3;366;22.1205;8.8886653829051E-07;16.0105;0.000018110439009674
367;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;O;SAD;37.8;8;1;4;NA;Infecte;3;367;29.0585;1.00875266020424E-08;16.4155;0.0000140651098441248
368;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;L;AD;37.8;08.avr;3;8;NA;Infecte;3;368;32.802;9.00126061609998E-10;18.9215;2.94324381580191E-06
369;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;L;AD;38.1;08.févr;5;5;NA;Infecte;3;369;29.656;6.85925555196851E-09;13.54;0.0000846491617817268
370;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;L;AD;38.5;08.mars;0;10;NA;Infecte;3+5OnlyBat;370;25.568;1.78110788546744E-07;19.3555;9.5586157664718E-07
371;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;L;AD;36.2;08.avr;7;8;NA;NoInfect;3;371;0;0,00E+00;16.2585;0.0000155132248517157
372;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;L;AD;36.5;08.janv;1;8;NA;NoInfect;3;372;17.9065;0,00E+00;19.47;2.08997436688668E-06
373;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;O;SAD;36.9;08.févr;2;8;NA;Infecte;3+5OnlyBat;373;23.617;6.15662787705743E-07;15.218;0.0000152092789826623
374;NO;R;21.06.2023;Dorigny;46.521435;6.583685;F;L;AD;36.9;07.sept;9;9;NA;Infecte;3;374;30.18;4.89074280605838E-09;20.2635;1.27362629492688E-06
375;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;M;NR;AD;38.7;07.juil;2;4;NA;NoInfect;3;375;19.627;0,00E+00;18.399;4.07815323558374E-06
376;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;L;AD;37.6;08.févr;1;7;NA;NoInfect;3;376;18.juin;0,00E+00;19.1605;2.53535650149003E-06
377;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;L;SAD;36.9;07.juil;0;10;NA;NoInfect;3+5OnlyBat;377;37.653;0,00E+00;19.3395;9.66144563486002E-07
378;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;P;AD;37.9;09.juil;5;8;NA;NA;NA;NA;NA;NA;NA;NA
379;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;L;AD;39.2;09.janv;1;4;NA;NoInfect;3;379;0;0,00E+00;18.2875;4.37208436346874E-06
380;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;L;AD;38.7;9;1;13;NA;NoInfect;3;380;0;0,00E+00;21.2705;6.79310474548599E-07
381;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;M;NR;SAD;35.7;06.sept;3;8;NA;Infecte;3;381;25.1745;1.23781257975278E-07;17.4585;7.33517839241091E-06
382;D2868;NO;21.06.2023;Dorigny;46.521435;6.583685;M;NR;AD;36.5;07.févr;0;7;NA;NoInfect;3;382;0;0,00E+00;17.732;0.0000061840265751958
383;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;F;L;AD;38;08.févr;0;8;NA;Infecte;3;383;26.156;6.56891575519157E-08;18.479;3.87951509890249E-06
384;NO;NO;21.06.2023;Dorigny;46.521435;6.583685;M;NR;AD;36.9;08.févr;2;5;NA;NoInfect;3;384;0;0,00E+00;18.652;3.48242096438664E-06
385;E3375;R;21.06.2023;Dorigny;46.521435;6.583685;M;NR;AD;37.5;07.mars;3;2;NA;Infecte;3;385;29.796;6.26654719944765E-09;15.417;0.0000262308694732252
386;NO;R;21.06.2023;Dorigny;46.521435;6.583685;F;O;SAD;37.1;07.août;2;10;NA;NoInfect;3+5OnlyBat;386;#DIV/0!;0,00E+00;16.156;8.12216481316653E-06
387;NO;R;21.06.2023;Dorigny;46.521435;6.583685;F;O;SAD;38.3;09.mars;0;8;NA;Infecte;3+5OnlyBat;387;29.2445;1.72045489400876E-08;18.211;2.05498472075813E-06
388;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;O;SAD;36.9;08.sept;3;3;NA;Infecte;1;388;24.9295;3.84681066770632E-07;14.6095;0.0000492701327100945
389;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;M;NR;SAD;35;07.avr;0;1;NA;Infecte;1;389;30.795;1.12002456117291E-08;16.897;0.0000121486915480104
390;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;L;SAD;34.8;08.juin;9;1;NA;Infecte;2;390;29.549;1.71823763248893E-08;16.735;7.37249131797137E-06
391;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;O;SAD;37.5;08.mars;2;1;NA;Infecte;3;391;22.1815;8.54545815404815E-07;16.068;0.0000174719789635431
392;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;L;AD;35.4;07.juil;17;3;NA;NoInfect;3;392;17.94;0,00E+00;16.619;0.0000123873704947896
393;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;L;AD;37.8;8;1;4;NA;Infecte;1;393;31.633;6.75769173218237E-09;16.4205;0.0000138751524087079
394;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;M;NR;AD;37.6;08.mars;0;4;NA;Infecte;2;394;33.2855;1.89772393243278E-09;20.4325;6.87220134444558E-07
395;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;M;NR;AD;36.2;07.août;1;9;NA;Infecte;2;395;30.3895;1.0467581496709E-08;15.164;0.0000202051767216367
396;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;L;AD;36.6;07.avr;6;5;NA;Infecte;2;396;28.712;2.81464622372528E-08;17.702;3.96373666312405E-06
397;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;O;SAD;39.2;08.juil;0;6;NA;Infecte;1;397;24.7615;#DIV/0!;16.1745;0.0000189052143373808
398;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;M;NR;AD;35.8;8;7;5;NA;NoInfect;3+5OnlyBat;398;35.2195;0,00E+00;17.974;2.40793031951387E-06
399;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;M;NR;AD;37.9;08.févr;2;3;NA;NoInfect;2;399;0;0,00E+00;18.32;2.66602360953517E-06
400;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;L;AD;37;07.juin;5;2;NA;NoInfect;1;400;35.6975;0,00E+00;17.479;7.01703828670382E-06
401;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;L;AD;38.6;08.juin;3;5;NA;NoInfect;2;401;19.948;0,00E+00;15.8865;0.0000127085789122653
402;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;L;AD;38.2;07.juil;4;3;NA;Infecte;1;402;27.9005;6.41428818368201E-08;46008,00;0.000010598698188825
403;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;L;AD;37.8;07.juil;7;3;NA;NoInfect;1;403;37.751;0,00E+00;17.0275;9.38528688455611E-06
404;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;M;NR;SAD;37.9;07.avr;3;9;NA;Infecte;2;404;23.8865;4.84336553583484E-07;16.334;9.53620759614829E-06
405;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;M;NR;AD;37.3;07.sept;4;5;NA;Infecte;2;405;28.832;2.62237008551785E-08;17.2155;5.41621196407497E-06
406;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;L;AD;37.8;07.avr;7;7;NA;Infecte;1;406;26.825;1.22678001615062E-07;18.038;4.89542284040111E-06
407;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;L;AD;39;08.févr;15;8;NA;NoInfect;1;407;37.0375;0,00E+00;16.967;9.75822054540491E-06
408;NO;NO;28.06.2023;LacMorat;46.904397;7.057102;F;L;SAD;39;08.févr;2;4;NA;NoInfect;2;408;19.9855;0,00E+00;17.6285;4.15517905926752E-06
409;NO;NO;05.07.2023;EmbouchureAubonne;46.461995;6.392917;F;L;AD;38.4;07.mars;6;4;NA;NoInfect;1;409;37.371;0,00E+00;16.6365;0.0000120730828745987
410;NO;NO;05.07.2023;EmbouchureAubonne;46.461995;6.392917;M;NR;AD;37.2;07.avr;0;1;NA;NoInfect;3;410;39.248;0,00E+00;21.093;7.58899613766641E-07
411;NO;NO;05.07.2023;EmbouchureAubonne;46.461995;6.392917;M;NR;SAD;37.9;08.janv;0;2;NA;NoInfect;2;411;0;0,00E+00;18.4775;0.0000024097260358576
412;NO;NO;05.07.2023;EmbouchureAubonne;46.461995;6.392917;F;L;AD;37.5;07.sept;4;4;NA;NA;NA;NA;NA;NA;NA;NA
413;NO;NO;05.07.2023;EmbouchureAubonne;46.461995;6.392917;F;L;SAD;38.6;07.avr;11;7;NA;NoInfect;3;413;36.4935;0,00E+00;17.125;9.03263755256713E-06
414;NO;NO;05.07.2023;EmbouchureAubonne;46.461995;6.392917;M;NR;SAD;35.4;06.juin;4;1;NA;Infecte;1;414;33.303;2.46894336947097E-09;17.1475;8.68722597918585E-06
415;NO;NO;05.07.2023;EmbouchureAubonne;46.461995;6.392917;F;L;AD;34.8;06.juil;4;4;NA;Infecte;2;415;26.81;8.639561039817E-08;16.933;6.49277455396998E-06
416;NO;NO;05.07.2023;EmbouchureAubonne;46.461995;6.392917;M;NR;SAD;38.1;07.sept;8;5;NA;Infecte;Repassage1;416;30.4355;5.16366032563629E-09;18.4355;2.47555942351372E-06
417;NO;NO;05.07.2023;EmbouchureAubonne;46.461995;6.392917;F;L;AD;36.7;07.juil;16;3;NA;Infecte;1;417;31.6965;6.50385704928368E-09;18.2885;4.16600972791812E-06
418;NO;NO;05.07.2023;EmbouchureAubonne;46.461995;6.392917;M;NR;AD;35.9;07.mai;5;11;NA;Infecte;2;418;29.002;2.37224779273154E-08;14.874;0.0000243381534753066
419;NO;NO;05.07.2023;EmbouchureAubonne;46.461995;6.392917;F;L;AD;37.4;07.avr;4;6;NA;NoInfect;2;419;19.5435;0,00E+00;22.268;0.0000002116067626034
